t,songName,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

144.2825,,-0.0820564,0.3746353,-0.9221014,343.9428,318.31,42.56523,0.149664,0.1981603,-0.5413689,8.354817,330.8713,86.70894,0.007847505,0.002762812,0.004934148,-0.003499551,0.03750981,0.003035824,0.2795209,-0.6526545,-0.3179082,345.9009,1.662936,359.6967,0.001266486,-0.0007442753,-0.001008093,0.0001431855,-0.001024853,-0.0002165409

144.294,,-0.0821228,0.3746616,-0.9220456,344.0241,318.3829,42.56766,0.1497313,0.1981982,-0.5413098,8.361774,330.878,86.73589,0.00718424,0.002961307,0.004057998,-0.005360241,0.02704193,0.01422863,0.2795526,-0.6526617,-0.3179163,345.8976,1.666866,359.6951,0.001787508,-0.0006474156,-0.000907131,-0.001987519,0.0010217,-0.0008086558

144.305,,-0.08227229,0.3746226,-0.9219147,344.0754,318.4586,42.70076,0.1495588,0.1982636,-0.5412831,8.355595,330.8955,86.76412,0.004947755,0.003850517,0.003594539,-0.01241296,0.02543274,0.01704248,0.2794719,-0.6526786,-0.3178113,345.9044,1.664155,359.6966,0.001188071,-0.001063999,-0.0001607888,-0.0009577826,-0.000633972,-0.002541624

144.316,,-0.08224297,0.3746444,-0.9217981,344.1555,318.4576,42.77035,0.1495694,0.1983315,-0.5412728,8.346679,330.9005,86.77473,0.003704383,0.004562789,0.00278466,-0.01502344,0.01937475,0.01429381,0.27946,-0.6526934,-0.3178122,345.9074,1.656331,359.7028,0.0003857357,-0.001227763,-0.000119694,0.001216153,-0.004082466,0.0007169922

144.3273,,-0.08223104,0.3746195,-0.9216667,344.2155,318.4673,42.83164,0.1495653,0.1984627,-0.5413216,8.315596,330.8982,86.75483,0.00236568,0.006717959,0.001512833,-0.01719462,0.01381234,-0.004841201,0.2794857,-0.6527101,-0.3178189,345.9088,1.665177,359.6975,0.0009903023,-0.001306811,-0.0002931459,0.001193422,0.0006874983,-0.001881741

144.3385,,-0.08230913,0.3744435,-0.9216238,344.3074,318.5367,42.85843,0.1496369,0.1983473,-0.5412939,8.278798,330.8877,86.73098,0.001209638,0.006391487,0.001226452,-0.022569,0.006685078,-0.02120153,0.2791512,-0.6525282,-0.3178028,345.9092,1.66657,359.7094,0.0002129551,-0.001186538,-0.0002665085,0.0001517175,0.003044553,-0.001465973

144.3499,,-0.08232498,0.3744097,-0.9216172,344.3998,318.6064,42.84978,0.1496148,0.1984512,-0.5413215,8.242264,330.8707,86.71114,0.0002057466,0.007182072,8.561125E-05,-0.02669465,-0.002422966,-0.03190231,0.2791342,-0.6525398,-0.3178042,345.9107,1.661975,359.7066,-0.0003092556,-0.00117976,-0.0002282881,0.001196721,-0.0003294001,-0.001554879

144.3608,,-0.08230555,0.3744549,-0.9216172,344.4805,318.6255,42.8329,0.1495873,0.1985257,-0.5415587,8.20638,330.8523,86.71056,-0.0004754413,0.007280298,-0.003416151,-0.02984712,-0.01029501,-0.03014102,0.279139,-0.6525329,-0.3178093,345.9091,1.664785,359.712,-7.26445E-05,-0.0005848447,-0.0003051629,0.0001950428,0.001642269,0.00120059

144.3717,,-0.08229864,0.3744937,-0.9216222,344.5285,318.6541,42.80106,0.1496863,0.198617,-0.5416307,8.192412,330.8358,86.70798,0.0002767615,0.007296114,-0.004360217,-0.02619795,-0.01544479,-0.0247244,0.2792625,-0.652582,-0.3178588,345.9044,1.66396,359.7085,0.0005813271,-0.0003902942,-0.0006573395,-0.0008937657,0.0003148441,0.0005157507

144.3831,,-0.08228815,0.3744999,-0.9216984,344.5627,318.7222,42.7743,0.1497508,0.198581,-0.5417427,8.210601,330.8224,86.71547,0.001232348,0.005261614,-0.005833629,-0.0130458,-0.01768685,-0.009959286,0.2792631,-0.6525875,-0.3178659,345.908,1.663194,359.7087,0.0004649569,-0.0004192816,-0.0006359449,0.001236397,0.0003029465,0.0004748654

144.3942,,-0.08235002,0.3745124,-0.9217105,344.5617,318.7444,42.75599,0.1497102,0.1984545,-0.5418451,8.231832,330.8032,86.74488,0.001332518,0.00239155,-0.006714692,-0.006636127,-0.02175548,0.009078224,0.2792732,-0.6525992,-0.317872,345.9047,1.665112,359.7096,0.0006435286,-0.0006029462,-0.0006071189,-0.0008728784,0.001648326,0.001216523

144.4054,,-0.08232522,0.3745142,-0.921764,344.5135,318.7892,42.78886,0.1497343,0.1984687,-0.5419449,8.232917,330.7809,86.75658,0.001229631,0.002187161,-0.007467879,-0.006559555,-0.02656942,0.01219749,0.2788841,-0.6523525,-0.3178434,345.9089,1.659174,359.7164,-0.000623021,-0.0005883233,-0.000285982,0.0001753705,-0.000708326,0.000820423

144.4167,,-0.08233416,0.3745933,-0.9217845,344.4563,318.7924,42.83224,0.1497152,0.1986153,-0.5419958,8.215825,330.7783,86.77188,0.001477855,0.00356271,-0.007055662,-0.0154909,-0.02108091,0.0110666,0.2788731,-0.6523536,-0.3178464,345.909,1.656651,359.722,-0.0007365681,-0.0004405429,-0.0002655122,0.0002183919,-0.001093296,0.003170791

144.4288,,-0.08226466,0.3746819,-0.9218085,344.3984,318.7885,42.87642,0.1497663,0.1987227,-0.5420676,8.170146,330.7871,86.76778,0.00230694,0.005285922,-0.005503522,-0.02608619,-0.009028325,-0.004264068,0.2788731,-0.6523613,-0.317849,345.9089,1.663689,359.7184,-0.0004946345,-0.0005256979,-0.0002487357,0.000173853,0.002343528,-0.0001282143

144.4389,,-0.08234334,0.3747922,-0.9218774,344.3656,318.8287,42.90691,0.1498636,0.1988862,-0.5420921,8.142854,330.7854,86.74709,0.003001787,0.006822514,-0.004402784,-0.02592834,-0.005788582,-0.017814,0.2791779,-0.6526355,-0.3177809,345.9112,1.663871,359.711,-9.178466E-05,-0.0006067173,9.99152E-05,0.0001561244,0.001010114,-0.0008340326

144.4502,,-0.08235097,0.3748363,-0.9219508,344.3325,318.8694,42.93097,0.1497735,0.1990657,-0.5421111,8.118756,330.7832,86.72372,0.002451285,0.007742838,-0.003466141,-0.02309236,-0.002805128,-0.02962799,0.2791668,-0.6526483,-0.3177785,345.911,1.659988,359.7103,-0.0003739868,-0.0007900191,0.000144731,0.0001356578,-0.001340602,-0.001218757

144.4614,,-0.08236575,0.3748661,-0.9221147,344.3271,318.907,42.95988,0.1497977,0.1991479,-0.5422775,8.077066,330.7772,86.686,0.00238379,0.007878841,-0.003851407,-0.02233344,-0.001536567,-0.04439236,0.2791601,-0.6526612,-0.3178871,345.9051,1.662632,359.7099,-0.0002566084,-0.0009149071,-0.0007238972,0.0001497199,-7.151516E-06,-0.0005175355

144.4725,,-0.08236659,0.3749539,-0.9221913,344.3338,318.9282,42.9814,0.149754,0.1994034,-0.5423116,8.056926,330.7675,86.66867,0.002254221,0.008458486,-0.003049462,-0.01847467,-0.003607324,-0.04475085,0.2795647,-0.652897,-0.3178882,345.9071,1.667774,359.6993,0.001132801,-0.0009011649,-0.0008757333,0.001213913,0.001003887,-0.0008651858

144.4836,,-0.08235824,0.3749501,-0.9222975,344.3479,318.9538,42.98479,0.1498162,0.1994174,-0.5423467,8.05869,330.7602,86.70421,0.002982898,0.006693942,-0.002977312,-0.02029941,-0.008012015,-0.01701297,0.2795621,-0.6528929,-0.3179033,345.9003,1.662864,359.7052,0.0008021597,-0.0005657034,-0.0009976128,-0.001938062,-0.0003797646,0.001863028

144.4951,,-0.08235455,0.3749282,-0.922348,344.3556,318.9908,42.9978,0.1498903,0.1994165,-0.5421964,8.069621,330.7575,86.74242,0.004053975,0.004429281,-0.001019393,-0.01865097,-0.008392534,0.005946267,0.2795697,-0.652918,-0.3179173,345.9043,1.6606,359.7001,0.00071338,-0.0009819614,-0.001088441,0.0001496485,-0.002041754,0.000104361

144.5059,,-0.08231759,0.3748761,-0.9224691,344.3816,319.0084,43.00996,0.1500826,0.199343,-0.5421628,8.056072,330.7861,86.75128,0.006158172,0.003211572,-6.365769E-05,-0.02145403,0.007642156,0.006701502,0.2793285,-0.652696,-0.3178104,345.9117,1.66557,359.7007,0.0005383661,-0.001013928,-0.0004032344,0.00015764,0.001010019,-0.0008413531

144.5171,,-0.08228803,0.3748367,-0.9226044,344.3913,319.0223,43.01088,0.1502005,0.1993687,-0.5421409,8.054449,330.8163,86.74566,0.007498537,0.002736666,0.0004903438,-0.01420824,0.02011473,0.003219585,0.2793328,-0.6527172,-0.3178095,345.9115,1.665774,359.7084,0.0005329799,-0.00134844,-0.0002232708,0.0002214781,0.001958554,0.002209859

144.5289,,-0.08224058,0.3748612,-0.9227471,344.4149,319.0277,43.02761,0.1503615,0.1994004,-0.5420585,8.045189,330.8661,86.69923,0.009464666,0.002744316,0.002015849,-0.003906946,0.03967324,-0.01772097,0.2793354,-0.6527418,-0.3178133,345.9119,1.6651,359.704,0.0004801837,-0.001611922,-0.0002556325,0.000157624,0.001010025,-0.0008413492

144.5395,,-0.08220112,0.3748338,-0.9228832,344.4176,319.0336,43.03322,0.1505227,0.1995528,-0.542054,8.036147,330.9077,86.66374,0.01056897,0.003624594,0.001937306,0.002392379,0.05131421,-0.02970726,0.2793286,-0.6527535,-0.3177785,345.9114,1.660485,359.7013,7.917939E-05,-0.001438795,-0.000162023,-0.0009465963,-0.001650916,-0.002222728

144.5507,,-0.08217275,0.3747989,-0.9229914,344.4083,319.0273,43.05067,0.1506823,0.1995382,-0.54205,8.012128,330.9384,86.65926,0.01096446,0.003320181,0.001758822,-0.005873336,0.051102,-0.02876581,0.2796451,-0.6529278,-0.3177714,345.9129,1.667048,359.7005,0.001282458,-0.001338292,-0.0002258266,0.0002026142,0.001642295,0.001184435

144.5619,,-0.08217561,0.3747963,-0.9231709,344.4221,319.0445,43.05624,0.1507699,0.1995333,-0.5421613,8.009778,330.9557,86.69777,0.009990436,0.002311377,0.0002540952,-0.01151097,0.04307566,-0.00544754,0.2796508,-0.6529371,-0.3177761,345.9158,1.66289,359.7054,0.001070943,-0.001148717,-0.0002863518,0.001289416,-8.213759E-05,0.002813664

144.5729,,-0.08230531,0.374902,-0.9232463,344.4561,319.0532,43.08564,0.1506567,0.1997343,-0.5422015,8.018599,330.9732,86.72679,0.007796059,0.002862923,-0.0003624102,-0.01074355,0.03662379,0.00819378,0.2797343,-0.6529518,-0.3177962,345.9108,1.663931,359.6917,0.001614246,-0.000941477,-0.0004519799,-0.000948225,-0.0006338288,-0.002550554

144.5842,,-0.0823102,0.3748841,-0.923328,344.4893,319.0722,43.10523,0.1507633,0.199685,-0.5422481,8.029175,330.9765,86.74224,0.007410864,0.001945283,-0.001168126,-0.005859319,0.0259124,0.01483299,0.2797474,-0.6529626,-0.317805,345.9133,1.661978,359.699,0.001479379,-0.0009040164,-0.0006122841,0.000180798,-0.0007085323,0.0007965526

144.5951,,-0.08231306,0.3748779,-0.9234469,344.5289,319.0904,43.11589,0.1507591,0.1996487,-0.5423421,8.030158,330.9761,86.7504,0.005753355,0.0015602,-0.002099262,-0.004912607,0.01845902,0.01425326,0.2797801,-0.6529623,-0.3178239,345.9112,1.669874,359.691,0.001977792,-0.0006177771,-0.0009777381,-0.0009276231,0.002734191,-0.00248233

144.6068,,-0.08241999,0.3748652,-0.9234619,344.5438,319.0984,43.12659,0.1507806,0.1997035,-0.5423689,8.024432,330.9801,86.73358,0.004584531,0.00260362,-0.002158581,-0.002065717,0.01615096,0.001596255,0.2797018,-0.6529819,-0.3178883,345.91,1.66226,359.7043,0.0007828509,-0.0009650291,-0.001272196,0.0001988849,-0.0003920925,0.001817414

144.6176,,-0.08245611,0.3749179,-0.9234716,344.5603,319.1291,43.1008,0.1506721,0.1998622,-0.5423968,8.005795,330.9769,86.71347,0.002234158,0.004660964,-0.002269178,-0.004245035,0.01095843,-0.01354345,0.2797171,-0.6529914,-0.3179063,345.9078,1.664495,359.6986,0.0009374187,-0.0009372958,-0.001363591,-0.0009090906,-1.228151E-06,-0.0005125544

144.6289,,-0.08243477,0.3749348,-0.9234266,344.5737,319.1521,43.0921,0.1506571,0.199966,-0.5423115,7.981783,330.9731,86.70922,0.001110945,0.006095435,-0.0008937949,-0.01341128,0.007213189,-0.01760938,0.2797228,-0.6530017,-0.3179327,345.9057,1.664297,359.7018,0.0008217936,-0.0008430817,-0.001688354,-0.001952866,0.0003210754,0.0005249231

144.6402,,-0.08239508,0.3749157,-0.9234169,344.5872,319.1843,43.05973,0.1508381,0.1999712,-0.5423093,7.956166,330.9629,86.69387,0.001780408,0.006142711,-0.0007281227,-0.0172503,0.001459458,-0.02236062,0.2798051,-0.6531097,-0.317879,345.9116,1.66025,359.6992,0.0006298792,-0.001017117,-0.001550386,-0.0009031484,-0.00203566,0.0001197301

144.6512,,-0.08240914,0.3749253,-0.9233462,344.5816,319.2182,43.02116,0.1507876,0.2001169,-0.5423012,7.924245,330.9428,86.68612,0.0004546389,0.00746252,-0.0004917388,-0.02459822,-0.007709413,-0.02610011,0.2798383,-0.6531202,-0.3178951,345.9118,1.668186,359.6982,0.001332385,-0.0009572926,-0.001528833,-0.0009043149,0.002033444,-0.001145207

144.6622,,-0.08248293,0.3748591,-0.9232848,344.5945,319.2386,42.9932,0.1507859,0.2001804,-0.5423535,7.906841,330.9414,86.689,0.000123108,0.007035296,-0.0007576979,-0.02425718,-0.00642261,-0.02051998,0.2798392,-0.653123,-0.3179075,345.9116,1.660807,359.7056,0.0009483198,-0.0007186644,-0.001399193,-0.0008604483,-0.001403325,0.002153882

144.6735,,-0.08242989,0.3748546,-0.9232047,344.6132,319.2468,42.9608,0.1506791,0.2000401,-0.5423354,7.903288,330.9312,86.70042,-0.0009343154,0.004766662,-0.0004084621,-0.02237302,-0.008828988,-0.01194354,0.2794079,-0.6528772,-0.3178763,345.9125,1.656207,359.7096,-0.0005652898,-0.0008534509,-0.001193087,-0.001984125,-0.003363109,-0.0005484178

144.6847,,-0.08238971,0.3748618,-0.9230955,344.626,319.2372,42.93813,0.1506249,0.2000364,-0.5423395,7.918631,330.9167,86.7437,-0.001905609,0.002959956,-0.0004400969,-0.01852085,-0.01586579,0.01263517,0.2794261,-0.6528815,-0.3178884,345.914,1.663516,359.7123,0.0001115425,-0.0006772203,-0.001173906,-0.0008783417,0.001332509,0.0002002269

144.6959,,-0.08231616,0.3749611,-0.9229846,344.6371,319.2576,42.93143,0.1507592,0.2002231,-0.5423306,7.908481,330.919,86.76247,-0.0001848075,0.004159452,7.554239E-05,-0.02088858,-0.01011389,0.01713826,0.2794204,-0.6528956,-0.3178958,345.9166,1.661392,359.7126,-2.718156E-05,-0.0008107662,-0.001012315,0.0001872488,0.0003093701,0.0004958906

144.707,,-0.08232129,0.3749981,-0.9228624,344.6338,319.2615,42.91512,0.1505949,0.2003267,-0.5423281,7.905095,330.9215,86.78541,-0.001633377,0.004096583,0.0004404988,-0.02090973,-0.006959205,0.0176342,0.2798611,-0.6531061,-0.317775,345.9195,1.664116,359.6978,0.001452899,-0.0002878939,-0.0006461787,-0.001977994,-0.0003107075,-0.001511321

144.7182,,-0.08225024,0.3749647,-0.9227649,344.635,319.2708,42.89344,0.1506679,0.2002338,-0.5423027,7.892524,330.9404,86.78128,-0.0008042356,0.002648437,0.001602639,-0.01784354,0.004171749,0.008559124,0.2798744,-0.6531287,-0.3177835,345.9232,1.667876,359.6964,0.001392824,-0.0008021694,-0.0006896002,0.0001516555,0.001711766,-0.002184464

144.7293,,-0.08223069,0.3749614,-0.9226899,344.6262,319.2885,42.88114,0.1506181,0.2002151,-0.5424028,7.887724,330.9429,86.76393,-0.00182833,0.001504765,0.001094434,-0.009399769,0.005912588,-0.002329193,0.2798673,-0.6531488,-0.3177908,345.9251,1.658657,359.7017,0.000735273,-0.001151337,-0.0006694055,0.001260675,-0.002748792,0.001409877

144.7405,,-0.08213532,0.3749273,-0.9225734,344.6302,319.3132,42.83277,0.1506758,0.2001145,-0.542344,7.885058,330.9479,86.73897,-0.001028232,0.0001737452,0.002191864,-0.002439165,0.009699114,-0.01258624,0.2794566,-0.6527601,-0.3178638,345.9201,1.664272,359.7064,0.0005775568,-0.0005876243,-0.001231093,-0.000871544,0.001332708,0.0001929995

144.7519,,-0.08208382,0.3749281,-0.9224426,344.6315,319.3412,42.80149,0.1506051,0.2000685,-0.5423054,7.89525,330.9335,86.72245,-0.002288617,-0.001575092,0.00247701,0.006192138,0.001257137,-0.01338853,0.2794585,-0.6527613,-0.3178793,345.9222,1.661485,359.7057,0.0003953444,-0.0004102709,-0.001320724,0.0001729685,-0.001023966,-0.0002122394

144.7635,,-0.08203101,0.3749026,-0.9223137,344.6313,319.3721,42.76319,0.1505339,0.1999311,-0.542266,7.923679,330.9188,86.76387,-0.003324749,-0.004289754,0.002659599,0.007419012,-0.008196923,0.01294377,0.2794652,-0.6527454,-0.3179029,345.9191,1.662047,359.7067,0.0003987184,0.0002402697,-0.001600891,-0.001935818,-0.000695921,0.0008459155

144.7745,,-0.0819602,0.3748838,-0.9222122,344.6489,319.4226,42.70009,0.1505072,0.1997772,-0.5422292,7.965553,330.9048,86.80701,-0.003149709,-0.007011681,0.002773966,0.01242695,-0.01492744,0.03576748,0.2794291,-0.652784,-0.3177888,345.9272,1.663934,359.7054,6.099841E-05,-0.0002501197,-0.0007629829,-0.0008847495,-4.030294E-07,-0.0005049137

144.7852,,-0.08187044,0.3748416,-0.9221041,344.6548,319.4651,42.65564,0.1504477,0.1996264,-0.5422361,7.999888,330.8837,86.82486,-0.004234714,-0.008620533,0.00190165,0.01934392,-0.02226892,0.04173125,0.2794226,-0.6527959,-0.3177898,345.9285,1.661694,359.7057,-0.0001489751,-0.0005375139,-0.0005366896,0.0001593358,-0.001339679,-0.001226596

144.7967,,-0.08177149,0.3748735,-0.9220985,344.6474,319.4884,42.63166,0.1504585,0.1995461,-0.5424005,8.028989,330.8815,86.82994,-0.003492848,-0.008853816,0.0001156316,0.02546624,-0.01640875,0.03898509,0.2794271,-0.6528159,-0.3177991,345.9288,1.664303,359.7088,-1.045566E-05,-0.0009262981,-0.0006438525,0.0002017634,0.0003096193,0.0004916278

144.8075,,-0.08168328,0.3748473,-0.9220064,344.6425,319.5273,42.59379,0.1505071,0.199421,-0.542383,8.047688,330.8885,86.81238,-0.002495239,-0.008903403,0.0003686633,0.02997683,-0.006731618,0.02548713,0.2796164,-0.6529855,-0.3179241,345.9255,1.671788,359.7001,0.0006972274,-0.001123011,-0.001447476,0.001236648,0.003039266,-0.001497187

144.8189,,-0.0816797,0.3748827,-0.9218956,344.6429,319.5538,42.5657,0.1504396,0.1994525,-0.5423645,8.066669,330.9029,86.78246,-0.001990575,-0.007629489,0.0002655009,0.03475047,0.004369788,0.009820285,0.279608,-0.6530114,-0.3179329,345.9237,1.665174,359.702,0.0003741429,-0.001487387,-0.001263518,0.0001726457,-6.622702E-06,-0.0005281575

144.8299,,-0.08162594,0.374916,-0.921844,344.6446,319.5772,42.53066,0.1504203,0.1993939,-0.5423042,8.089651,330.9041,86.76571,-0.001864566,-0.006907997,0.0006469488,0.03733852,0.006356864,0.004124593,0.279593,-0.6530317,-0.3179452,345.9235,1.660511,359.7036,-0.0001392319,-0.001599482,-0.001200373,0.0001733702,-0.002041228,0.0001041527

144.8409,,-0.0816896,0.3749858,-0.9217681,344.6362,319.625,42.50041,0.1502776,0.1994796,-0.5423269,8.096656,330.9059,86.76956,-0.002562964,-0.005076125,0.0002170801,0.02965565,0.006280513,0.004199978,0.2798156,-0.6531359,-0.3178125,345.9299,1.668848,359.7016,0.001084044,-0.001304311,-0.0005832043,-0.0008407977,0.001648737,0.001203823

144.8522,,-0.08168268,0.375037,-0.92168,344.6291,319.6419,42.48381,0.1502464,0.1994728,-0.5423173,8.111784,330.911,86.82098,-0.002208226,-0.004351316,0.0002474305,0.0156924,0.003899288,0.02551149,0.2798328,-0.6531466,-0.3178189,345.9303,1.670871,359.7025,0.001266703,-0.001146767,-0.0005923322,-0.0008410881,0.002666077,0.0008878955

144.8636,,-0.08175027,0.3749574,-0.9216196,344.616,319.6513,42.47507,0.1501358,0.1993264,-0.5421884,8.121043,330.9115,86.88084,-0.002919734,-0.004588836,0.001584071,-0.0006671075,0.001063823,0.04259602,0.2798363,-0.653164,-0.3178131,345.9326,1.667593,359.7018,0.0009852357,-0.001268064,-0.0002534431,0.0002031389,0.0003093614,0.0004821194

144.8745,,-0.08176494,0.3749443,-0.9215713,344.6263,319.6724,42.46571,0.1501524,0.1992991,-0.5421771,8.119879,330.9114,86.8864,-0.002886878,-0.003166136,0.001392544,-0.002514591,0.0003121899,0.03352415,0.2793226,-0.6527323,-0.3177045,345.9359,1.660988,359.7117,-0.0002800029,-0.0008505218,0.0005889774,-0.001916938,-0.001713331,0.001163518

144.8857,,-0.0817802,0.3749256,-0.9216387,344.6305,319.6851,42.46254,0.1500951,0.1993622,-0.5421496,8.1119,330.9057,86.85195,-0.003224263,-0.001010614,0.001489467,0.002281523,4.025646E-06,0.008300029,0.2793331,-0.6527561,-0.3176942,345.9375,1.667753,359.7097,3.613416E-05,-0.001180584,0.0006744554,-0.0008530864,0.001332905,0.000195452

144.8969,,-0.08177924,0.3749261,-0.9216139,344.6132,319.7014,42.45707,0.1501429,0.1995226,-0.5422922,8.074245,330.9109,86.8397,-0.002611096,0.002057591,4.982387E-05,-0.009732103,0.003530588,-0.00806825,0.2793343,-0.6527754,-0.3176877,345.9388,1.664757,359.7033,0.0001257928,-0.001396066,0.000652186,0.000148165,-0.0006378291,-0.002560865

144.9082,,-0.0817641,0.3749388,-0.9216006,344.6247,319.7209,42.45327,0.1502265,0.1995474,-0.542279,8.045654,330.9186,86.83709,-0.001428171,0.003040612,0.0002483802,-0.01778647,0.006368047,-0.01292079,0.2795138,-0.6529337,-0.3177259,345.9378,1.672132,359.7013,0.0007309851,-0.001908398,0.0003590087,0.001229999,0.002723986,-0.002515581

144.9198,,-0.08180106,0.3749738,-0.9215821,344.6219,319.7271,42.44402,0.1502095,0.19961,-0.542268,8.035027,330.9187,86.8308,-0.001370178,0.003807811,0.0004394583,-0.01572236,0.005519141,-0.01427228,0.2795072,-0.6529492,-0.3177132,345.9378,1.668324,359.7051,0.000420308,-0.001768504,0.0006289792,0.001273543,0.001320871,0.0001505589

144.9303,,-0.08182716,0.3750159,-0.9216105,344.6037,319.7048,42.4695,0.150254,0.1997222,-0.5422863,8.012833,330.9068,86.83273,-0.0004950661,0.00496128,-8.857749E-05,-0.0206647,-0.001124884,-0.01346517,0.2794906,-0.6529597,-0.3177113,345.932,1.661842,359.7069,-0.0001295224,-0.001541745,0.0005446952,-0.001942095,-0.00202904,0.0001427221

144.9418,,-0.08190334,0.3750929,-0.9216034,344.607,319.6907,42.48443,0.1500995,0.1998192,-0.5423391,8.011391,330.8902,86.84686,-0.001817705,0.004591619,-0.001377803,-0.01783516,-0.00992348,-0.005294416,0.2795284,-0.6530277,-0.3176564,345.9391,1.668855,359.7061,0.0003581224,-0.002191492,0.0005909473,0.000212731,0.001326871,0.0001714595

144.953,,-0.08191121,0.3750163,-0.9216434,344.5951,319.69,42.49631,0.1501352,0.1997718,-0.54239,8.00055,330.877,86.84367,-0.001410641,0.003540996,-0.001971205,-0.01574244,-0.01392856,-0.00713726,0.2795206,-0.6530477,-0.3176455,345.9408,1.666619,359.7065,7.017847E-05,-0.002092404,0.0007498673,0.001278171,0.0003034727,0.0004667593

144.9641,,-0.08190978,0.3750403,-0.9217124,344.6097,319.6804,42.49186,0.1501697,0.199845,-0.5424631,7.994422,330.8653,86.83677,-0.0009681545,0.003596539,-0.00258739,-0.01132238,-0.01374863,-0.008054746,0.2795321,-0.6530653,-0.3176349,345.9374,1.669237,359.7061,0.0003446396,-0.001926776,0.0008092412,-0.000852347,0.001332877,0.0001920281

144.9752,,-0.08201218,0.3750558,-0.9217194,344.6322,319.6575,42.48922,0.1499945,0.199947,-0.5424891,8.003,330.8626,86.8427,-0.00184187,0.003102636,-0.002282626,-0.005104631,-0.01116265,-0.003524396,0.2798589,-0.6533376,-0.3176025,345.9368,1.665609,359.7054,0.0009000289,-0.001747865,0.0008115602,-0.0008305805,-0.0003859755,0.001835091

144.9863,,-0.08208084,0.3750739,-0.9217404,344.6578,319.6329,42.48631,0.1499927,0.199967,-0.5424743,7.99257,330.8671,86.85674,-0.001261743,0.002614046,-0.001141672,-0.01132086,-0.006510164,0.0008516865,0.27987,-0.6533531,-0.3176005,345.9305,1.667556,359.7007,0.0009062322,-0.00160442,0.0006002181,-0.004069007,1.817789E-05,-0.0004533902

144.9977,,-0.08213711,0.375108,-0.9218053,344.6714,319.6006,42.49658,0.1500092,0.1999469,-0.5424902,7.996862,330.8716,86.86449,-0.0006923939,0.001174379,-0.0003998177,-0.007490819,-0.001797509,0.005430908,0.2798754,-0.653387,-0.3175816,345.9378,1.662925,359.7014,0.0007765589,-0.001962658,0.0009130953,0.0001919127,-0.002040932,9.5932E-05

145.0084,,-0.08210945,0.375077,-0.9218532,344.6802,319.5721,42.52095,0.1501876,0.199821,-0.5424711,8.012222,330.8757,86.86848,0.001083242,-0.0007464472,6.144799E-06,-0.0003811888,0.0007099937,0.0105273,0.2800183,-0.6534449,-0.3176131,345.9345,1.666061,359.6989,0.001372627,-0.001455366,0.000776502,0.0001882274,-0.001023572,-0.0002239784

145.02,,-0.08209276,0.3750117,-0.921927,344.6718,319.5503,42.53577,0.1503069,0.19967,-0.5424472,8.02692,330.9082,86.84538,0.002688586,-0.00284913,0.001016122,0.01266921,0.01717566,0.00248263,0.280044,-0.6534485,-0.3176177,345.9302,1.671899,359.6981,0.001669111,-0.001083141,0.0003879285,-0.001921237,0.002356653,-0.0001133774

145.0312,,-0.08211434,0.3750142,-0.9219844,344.6543,319.528,42.55793,0.1503567,0.1996433,-0.5424487,8.040365,330.922,86.84502,0.002947955,-0.003076047,0.0008050146,0.01531687,0.02008856,0.004701824,0.2800645,-0.6534971,-0.3175997,345.9414,1.672776,359.7024,0.001779671,-0.002169685,0.0008207602,0.004512168,0.002951627,0.001797533

145.0432,,-0.08207858,0.374969,-0.9220235,344.6439,319.5128,42.56749,0.1504595,0.1995291,-0.5424325,8.067887,330.9466,86.86326,0.003942393,-0.004689893,0.0008664209,0.0177457,0.02461313,0.01734015,0.2802523,-0.6536864,-0.3176085,345.9375,1.667842,359.6976,0.001722069,-0.002115543,0.0005376608,0.002337956,-0.0007199671,0.0007495527

145.0535,,-0.08205843,0.3749137,-0.9221351,344.6543,319.4984,42.57653,0.1505632,0.1993737,-0.542456,8.083228,330.9674,86.88119,0.004360533,-0.005675162,0.000473153,0.01570977,0.02592476,0.02264865,0.2802811,-0.6536959,-0.3176057,345.9321,1.669179,359.6964,0.001994866,-0.001738851,0.000449596,-0.0008790176,1.052082E-08,-0.0005217236

145.0645,,-0.08213067,0.3748689,-0.9221442,344.6698,319.4731,42.59074,0.1505362,0.1992327,-0.5425555,8.102455,330.9693,86.89264,0.003071608,-0.006272608,-0.000132309,0.01638176,0.02021006,0.02474337,0.2802988,-0.6537184,-0.317601,345.9337,1.663323,359.7013,0.00184264,-0.001826128,0.0004188308,0.0002297455,-0.002426599,0.00243973

